"","pi_D08","is_ok","CO2.PPM.","SIO2.WT..","TIO2.WT..","AL2O3.WT..","FeOT_calc","MGO.WT..","CAO.WT..","NA2O.WT..","K2O.WT..","P2O5.WT..","NB.PPM.","CE.PPM.","LA.PPM."
"1064",NA,0,1.33501805767685,64.3925229651784,1.15963236842105,15.7126807576174,8.41357351334897,1.04022625797161,3.76136563060686,3.47718635058721,1.93723974372091,0.39594095693162,NA,NA,NA
"1065",NA,0,1.69059051943224,62.9531698887569,1.44404423380727,14.3616294450302,9.89752711496746,1.73539913101604,4.76937140737994,2.49151416170746,1.30533284511168,0.319514661274014,NA,NA,NA
"1066",NA,0,1.84928237626249,60.5127897181121,1.52874846410391,14.0759206364421,10.6345770065076,2.29178923796791,5.52319302799926,2.58920645219025,1.54972683998535,0.241456016177958,NA,NA,NA
"1067",NA,0,1.70310588960924,60.9663116967275,1.52976654379498,14.0949678903479,9.93701193058568,2.42135254010695,5.43621361023549,2.81907915342968,1.37920468692787,0.37896865520728,NA,NA,NA
"1068",NA,0,1.18685886523228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",NA,0,1.56458066433072,57.8249134800256,1.48111295739348,14.2998759264343,11.745554461296,2.78305711581979,5.97798522427441,3.0037843323184,1.20990150391324,0.361800214696197,NA,NA,NA
"1070",NA,0,1.6786635924859,59.6219141209143,1.05826011524878,15.2259268755448,7.81115671096831,2.83745092387941,6.23143264643683,2.59246803460147,0.949250016205354,0.225924643249177,NA,NA,NA
"1071",NA,0,1.99989757503021,55.0438410596027,1.4330193940145,12.8719798984667,9.60473345990945,2.63863285297498,5.55471597895048,4.40616047654187,1.63615997925715,0.321931160005166,NA,NA,NA
"1072",NA,0,1.68536702137297,60.9482717368084,1.43124047338745,13.8247679606174,9.70870892361618,2.21639214923526,5.49832292332661,3.34018815884355,1.67646075063201,0.483927836249758,NA,NA,NA
"1073",NA,0,1.51099107894589,59.5149497970519,1.02800383458647,19.7219917650288,4.69564882625745,1.86869276280601,6.10794142480211,4.09778512396694,0.771788026241751,0.173453301155808,NA,NA,NA
"1074",NA,0,1.24599816705831,51.5568041016877,1.02750334586466,19.3019687071095,7.69314520027934,1.76272997325653,11.4217060686016,3.37582008699435,0.421851360683411,0.154206171304965,NA,NA,NA
"1075",NA,0,1.42665451587664,59.8144499038667,1.20684513784461,14.1471402690091,10.4333457482049,2.05060384283069,5.11161055408971,3.68261478903871,1.44949669420431,0.53181652837864,NA,NA,NA
"1076",NA,0,1.4448133618999,67.9223456526383,0.466121829573935,15.8081405435081,4.20678675667449,0.730795013371734,3.0851602005277,3.42097660069596,1.34493730497724,0.187430383547491,NA,NA,NA
"1077",NA,0,1.6420837046039,66.360666524247,1.39249953528719,15.4501123019332,4.67889586680298,1.82453560251083,4.35636354694339,3.35080541300389,1.96575354897258,0.368903322141151,NA,NA,NA
"1078",NA,0,1.32230999697055,64.2641657765435,1.87549807017544,15.7699566291518,5.46753630454635,1.18631893026126,6.18013931398417,3.19559841887777,1.66138605555271,0.366382864660683,NA,NA,NA
"1079",NA,0,1.29783085016937,64.4649098174749,1.52101105845182,13.7521173200422,3.80080835140998,1.41072473262032,4.05947439273132,1.97217213298134,1.14145441230319,0.378564206268959,NA,NA,NA
"1080",NA,0,2.17227209348314,57.126,1.129,17.484,4.379,2.93,7.095,4.384,0.514,0.158,NA,NA,NA
"1081",NA,0,2.0918444018467,61.672,1.301,17.154,3.936,1.785,4.997,4.381,0.638,0.178,NA,NA,NA
"1082",NA,0,1.9747967022409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",NA,0,1.99650710590896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",NA,0,1.69061793256015,61.2049861140782,1.33992254786542,14.1610461002,10.8784328903169,1.53142756608611,5.27275070083116,2.43944685901555,1.93097167304077,0.616595552721638,NA,NA,NA
"1085",NA,0,1.21455896602528,72.714690571336,0.575011409513779,17.9234659254289,1.3599886659436,0.439936363636364,2.65722121268311,2.74245491968321,0.880767484437935,0.243478260869565,NA,NA,NA
"1086",NA,0,2.50546914210272,78.3729171616805,0.300333508864315,11.942628198984,1.76826165943601,0.162762834224599,1.06317841646579,1.97678978925232,1.36480995972171,0.153690596562184,NA,NA,NA
"1087",NA,0,1.2123818398011,71.980416891673,0.543858170967176,17.3520483082527,1.25561713665944,0.473987165775401,2.40643055813091,2.1182055125509,1.04622775540095,0.203842264914055,NA,NA,NA
"1088",NA,0,1.9731278535997,47.9,1.01,15.75,9.83,3.98,12.27,2.77,0.79,0.28,NA,NA,NA
"1089",NA,0,2.2612234878011,49.8453749198889,0.868903897391412,15.5995692528588,8.72094201840222,4.89432624878437,12.6602409875572,3.13089553620781,1.03729565048292,0.178035951120294,NA,NA,NA
"1090",NA,0,2.64428979596377,49.3105533005768,0.613599172932331,15.1399220422729,9.28837932207639,6.15214318041555,13.472126121372,2.42510697912136,0.814430910788276,0.129230728998515,NA,NA,NA
"1091",NA,0,2.36455414890202,46.0802307199316,0.671489035087719,16.0754279440022,10.8707486525686,4.19506518000411,15.0316005277045,1.82944538494998,0.477383478694562,0.163829736230387,NA,NA,NA
"1092",NA,0,2.22305347770264,49.5458748130741,0.825472731829574,17.5073247323634,8.40070872204416,3.50589248302818,12.0281683377309,2.6324225554589,0.921279042406261,0.18949257603151,NA,NA,NA
"1093",NA,0,2.12314756410435,51.5354112369152,0.778259962406015,16.3427153444963,8.06622414811897,3.88148828636083,12.5624327176781,2.45274006959548,0.970547233873855,0.1846807935688,NA,NA,NA
"1094",NA,0,2.29307571956513,49.5672676778466,0.781930213032581,15.5599451001921,9.66145826991602,4.22176315984365,13.3132907651715,2.12559123749456,0.776606431275257,0.200720068444502,NA,NA,NA
"1095",NA,0,1.25103731896472,57.0119846186712,1.04442406592726,20.2327347315522,6.25152475536731,1.43779812571833,5.14586632567747,1.90526625907335,1.79389771180398,0.260981915477497,NA,NA,NA
"1096",NA,0,2.14281764042792,52.1771971800897,0.719276906871553,15.0017414491565,7.85014750985833,6.40709397931218,8.85370973294644,3.20866692293232,1.26754910222337,0.257315795505908,NA,NA,NA
"1097",NA,0,2.30407784334265,52.9259474471267,0.668874155771733,16.3842182452182,8.51299109098875,5.73005569799311,5.80848472925786,2.41861049772588,2.40110455694562,0.230278160715439,NA,NA,NA
"1098",NA,0,2.28731572030758,51.5995898312327,0.75999442344631,15.0017414491565,8.64296042062217,6.72084342675272,9.19206806668962,2.34150268938639,1.01676022557853,0.166808458707303,NA,NA,NA
"1099",NA,0,2.6718966899468,44.9891946165349,0.728566825701716,16.0292579867699,9.26681320286257,7.92630183007692,12.8294201544288,2.49240041414025,0.927302780838789,0.0992143717311293,NA,NA,NA
"1100",NA,0,1.59892024188503,49.9951249732963,0.840045851663672,15.8798010358443,8.94188987877903,6.57222526743878,11.2363163330546,2.76738729689311,1.06155312115123,0.21653021082198,NA,NA,NA
"1101",NA,0,2.54296089575188,46.6578380687887,0.884716525187434,14.7401917850367,9.78669052139623,7.28228980638317,13.0690906408302,2.35132364948471,0.950020094639269,0.189721708529735,NA,NA,NA
"1102",NA,0,1.47505587967992,52.0060542619099,0.849138112646384,17.0941387621148,9.00687454359573,4.94617747325612,10.9684493188413,2.3198700340347,0.986855513061516,0.219050668302447,NA,NA,NA
"1103",NA,0,2.2994976482343,49.8667677846614,0.806444017597125,15.3193374698733,8.44800642617204,6.91900097250464,11.2081198052427,2.36087917822902,1.04114604265249,0.153977038806741,NA,NA,NA
"1104",NA,0,2.51761363084046,46.1230164494766,0.831645426065163,16.6672786165248,9.35270327860046,6.83202962353425,12.8801034300792,2.41095344497608,0.852255390301294,0.186513853554594,NA,NA,NA
"1105",NA,0,2.49001278813797,47.9628028199103,0.703353483709273,15.8463244578644,7.97617060898526,7.49533347047933,12.5913118733509,2.69712442583732,0.877913397104711,0.177577686123846,NA,NA,NA
"1106",NA,0,2.57040824567881,47.684695577868,0.698181766917293,15.922692286577,8.15627768725267,6.53354289240897,14.0208300791557,2.6347140800348,0.883815943270756,0.192242166010202,NA,NA,NA
"1107",NA,0,2.29514889187872,50.8508395641957,0.767916528822055,17.5646006038979,8.83811162640787,5.0079440444353,11.3639477572559,2.33789424967377,0.932963674612512,0.211489295861045,NA,NA,NA
"1108",NA,0,2.33386173016105,49.8239820551164,0.632784573934837,15.6935888004392,8.72232850466453,6.78228183501337,10.6419688654354,2.63201816876903,0.91164223233925,0.227986835733196,NA,NA,NA
"1109",NA,0,2.19865708695442,51.28,1.1,15.27,11.81,5.12,9.3,3.05,0.77,0.21,NA,NA,NA
"1110",NA,0,1.23200052718554,50.4443751335185,0.998975488721805,16.2281636014274,10.1374555481942,5.33959596790784,11.5949810026385,2.66881735754676,0.407275685457057,0.13747949893459,NA,NA,NA
"1111",NA,0,1.7720181535324,49.759803460799,0.918396804511278,16.4954510019215,10.2146442960231,4.99136144826167,11.8837725593668,2.65574218790779,0.457025717428001,0.134500776457674,NA,NA,NA
"1112",NA,0,1.59160634535428,49.7384105960265,1.03384286967419,16.3999912160307,10.8192894873494,5.78732606459576,10.7574854881266,2.71046918660287,0.407757525960407,0.207364910893007,NA,NA,NA
"1113",NA,0,1.93387356066199,55.5572698141423,1.36399859649123,13.3261861103486,10.4204809569001,3.94052232873894,8.04284485488127,2.56691191170074,1.39878298122666,0.467659428875831,NA,NA,NA
"1114",NA,0,2.14175936954989,49.5672676778466,1.11825863408521,15.0826461707384,11.2952867656275,5.96973462250566,10.4253751978892,2.81102667681601,0.500029982352039,0.128314199005618,NA,NA,NA
"1115",NA,0,2.14597515665901,48.7543388164922,1.16146749373434,15.8654164150425,11.7712840439057,6.23505616128369,10.4975730870712,2.38453351457155,0.353189088955957,0.11571191160328,NA,NA,NA
"1116",NA,0,1.47274594716003,48.0483742790002,0.810458070175439,16.3999912160307,9.13400182641861,6.20189096893643,11.6527393139842,2.06061977598956,0.259832491431787,0.0783633143927165,NA,NA,NA
"1117",NA,0,1.54349270219552,49.6528391369366,0.780595576441103,14.7198989843536,10.1889147134134,7.67774202838922,11.2484311345646,2.50787145498043,0.382942740037854,0.134042511461226,NA,NA,NA
"1118",NA,0,1.74069310687868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,0,2.00829000414806,56.3915915402692,1.22936713032581,16.7054625308811,8.31065518291045,2.94987803332648,7.19090976253298,3.33241591561548,1.64163059491534,0.392503969458255,NA,NA,NA
"1120",NA,0,1.69310408041561,51.9418756675924,1.05134209058802,16.5336751961438,11.1513684825471,3.83071562196092,9.84058820636404,1.60970844638483,0.6555934400726,0.156497496287209,NA,NA,NA
"1121",NA,0,2.14099171467295,50.4871608630635,1.27133527480017,15.9732116301728,10.3195647728932,4.95063601803554,9.82648994245807,2.7922051284929,0.70372334219226,0.17941074610964,NA,NA,NA
"1122",NA,0,2.70439635576801,51.564,1.147,16.176,10.011,5.19,9.189,2.763,0.608,NA,NA,NA,NA
"1123",NA,0,1.90722930636438,53.7816620380261,0.848940454798934,16.5710394338752,8.94188987877903,4.26649709132703,9.036987163724,2.28178063473447,0.794207558177222,0.149394388842255,NA,NA,NA
"1124",NA,0,1.99635429016954,51.6151204233718,1.2129401439354,15.5616064411004,9.92385032537961,5.53325534759358,9.59672909326905,2.65789408922099,0.695376052727939,0.114054600606673,NA,NA,NA
"1125",NA,0,1.82195118525219,53.3110190130314,2.24816035689944,14.2731388133942,11.3073316781072,3.49186621872514,9.85468647027001,2.56141256618247,1.27897193232644,0.332700387421709,NA,NA,NA
"1126",NA,0,2.20764275433409,54.3592693868831,2.2920403990334,15.4314301830675,10.1246107784431,2.0329312881266,10.3763222347907,2.71337201635237,1.30297271018344,0.415188086782463,NA,NA,NA
"1127",NA,0,1.82726961171672,54.4020551164281,2.3675456967594,14.9643772114251,10.2935709069666,2.29978344973919,10.2071430679191,2.45404558348602,1.38331756012186,0.350114457286757,NA,NA,NA
"1128",NA,0,2.15828104175655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,0,2.11365629718112,54.1239478743858,2.1123694157011,15.5435228962617,11.2553439462538,2.55953496596234,10.1789465401072,2.64515615837217,1.23738769689505,0.312765860076193,NA,NA,NA
"1130",NA,0,2.36958001095287,54.025,2.051,14.764,10.801,3.091,9.435,2.772,1.216,NA,NA,NA,NA
"1131",NA,0,2.17609125905568,49.93,0.92,18.14,7.87,4.84,11.56,2.28,0.43,0.22,NA,NA,NA
"1132",NA,0,1.84497942190239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,0,1.81478023303047,52.9673874658668,0.986463270676692,16.9467202746099,9.42989202642935,4.1867738819173,10.1580224550898,2.79970384949978,0.596518543147987,0.176432023632724,NA,NA,NA
"1134",NA,0,2.27397889092507,47.9457472691852,0.883028934837093,15.9441839216182,13.3150590004835,5.96973462250566,10.0460883233533,2.30945238581992,0.354514150340171,0.126252006521599,NA,NA,NA
"1135",NA,0,2.41056031430607,50.2819016215545,0.676327092731829,17.7950202656029,8.94102995684638,5.62150010285949,10.7176931137725,2.18840596998695,0.259230190802599,0.0678232194743979,NA,NA,NA
"1136",NA,0,2.29743813644186,49.0810746180002,0.506327756892231,17.7950202656029,8.54222142639712,7.62799423986834,10.0460883233533,2.34625157459765,0.259712031305949,0.0217675873313101,NA,NA,NA
"1137",NA,0,2.12179649960192,50.5002338040189,0.690340776942356,18.4312452588476,8.05335935681415,5.65466529520675,10.4378577844311,2.42780289038712,0.286333719116067,0.0898199393039323,NA,NA,NA
"1138",NA,0,2.11640043501259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",NA,0,2.14754701911198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",NA,0,1.42955493955008,50.3037348398009,0.740723308270677,18.0456543538508,8.58081580031157,5.53858712199136,10.3818907185629,2.24663765332753,0.279106111565809,0.0927986617808485,NA,NA,NA
"1141",NA,0,1.35328614511797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,0,2.74761553440677,50.7185659864833,0.851831804511278,18.3734066230981,8.33638476552008,4.60664521703353,10.2839483532934,2.61274240321879,0.345238720650673,0.142291281397301,NA,NA,NA
"1143",NA,0,1.4505961769515,51.6137279345874,0.784432656641604,18.990352071093,8.11768331333823,3.75048577658918,10.8855943113772,2.71720896476729,0.36270543889713,0.0742389294246788,NA,NA,NA
"1144",NA,0,2.57284623494601,52.5088898826915,0.788269736842105,18.4890838945972,7.86038748724193,3.37588492902695,10.0041130239521,2.8238322553284,0.529663173308098,0.120523694065991,NA,NA,NA
"1145",NA,0,2.11794758024248,53.62238401326,0.670654887218045,18.1613316253499,6.75401543502784,4.38344347253652,10.0460883233533,3.03842679208352,0.324760499258274,0.0994435042293537,NA,NA,NA
"1146",NA,0,2.30921006391589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147",NA,0,1.01880563882415,50.9368981689477,1.1205942481203,18.874674799594,10.986531774312,4.01763140094631,9.73826946107785,3.4680202522836,0.338011113100414,0.124418946535804,NA,NA,NA
"1148",NA,0,1.23563127566642,56.2860366393258,1.34414587719298,14.5946157541294,11.0765853134457,3.72229536309401,7.40164446107785,3.54296658547194,1.10582395518952,0.195679153483567,NA,NA,NA
"1149",NA,0,0.767009436423673,61.635175109704,0.97745447368421,17.7179020846035,6.83120418285673,1.61497904134952,5.55473128742515,3.82940715745977,1.14208245306665,0.283895165299929,NA,NA,NA
"1150",NA,0,0.866807322681546,61.242177181268,1.04101654135338,17.3515907248566,7.13995917417229,1.75095632997326,5.61069835329341,3.88790843192693,1.1742453066653,0.233256883192355,NA,NA,NA
"1151",NA,0,1.72838640507858,56.0895376751079,1.04235117794486,15.5778725618712,9.8158357655738,3.81482624974285,7.94732335329341,3.87496805785124,0.960067202925981,0.193616960999548,NA,NA,NA
"1152",NA,0,2.57030758085562,57.6178629523588,1.0947356641604,14.3825407563811,9.73864701774491,4.50814459576219,6.18436077844311,2.47619449760766,0.763837657936467,0.125106344030477,NA,NA,NA
"1153",NA,0,1.17176623048632,71.8312880307921,0.404061228070175,14.1126271228833,3.11276490411302,0.542250894877597,2.07973616766467,2.8157445215311,1.67788909279247,0.0964647817524375,NA,NA,NA
"1154",NA,0,2.42324587393681,45.37,0.66,17.22,9.36,4.25,12.93,3.02,1.02,0.26,NA,NA,NA
"1155",NA,0,2.52712862245852,43.3633368938261,0.848149823409133,16.2347612942926,9.34479480064261,4.6605003447971,13.5202350858211,3.17283369014116,0.816283139949439,0.240818255633757,NA,NA,NA
"1156",NA,0,1.62118964869633,55.2791625721,0.983743106760022,16.6644500282037,8.56497882284212,2.91786986119707,6.89405105001721,3.60031088577193,2.00695274518701,0.360654552205075,NA,NA,NA
"1157",NA,0,2.60798228738521,45.4598376415296,1.02841378028378,18.196383775191,9.43577333138601,5.16860931836266,12.5051600845916,2.73818984795217,0.807427237959422,0.251129218053852,NA,NA,NA
"1158",NA,0,1.8982778800255,51.9204828028199,0.704650226160233,17.7480129224142,9.07185920841244,3.61109100875254,8.44486007967344,3.51683272493624,0.994941336617619,0.351260119777878,NA,NA,NA
"1159",NA,0,2.50742565129897,45.1817303994873,0.913772228762625,18.5139797959079,8.86390828099898,4.26814840420829,13.5907264053509,3.14124735901414,0.833866597523822,0.243338713114225,NA,NA,NA
"1160",NA,0,2.47582814361552,55.5572698141423,1.48928760651629,16.7627384024156,7.28147187852526,3.15550222587945,6.64220580474934,3.65740801870378,1.88941707376336,0.373256839607413,NA,NA,NA
"1161",NA,0,2.40995814777367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",NA,0,2.25443461645027,48.9682674642171,0.795443408521303,20.0274630798792,8.20773685247193,2.79449910717959,10.5264522427441,3.59284094388865,0.98970039388204,0.24677570058759,NA,NA,NA
"1163",NA,0,2.30430736811215,48.6901602221748,0.78326484962406,17.2973132034038,9.01821870467527,4.92569436741411,10.0210670184697,2.66356033057851,0.955128337766638,0.247921363078711,NA,NA,NA
"1164",NA,0,2.42083496970896,46.6364452040162,0.835148847117794,17.3927729892945,9.3012441133812,4.78540560378523,11.6382997361478,2.62446961722488,0.836716034068239,0.267855890424227,NA,NA,NA
"1165",NA,0,2.77524625974024,76.99,NA,12.36,0.82,NA,NA,3.9,3.91,0,7.04,38.35,18.73
"1166",NA,0,2.64048143697042,NA,0.1,NA,NA,0.26,0.63,NA,NA,NA,6.34,35.36,18.09
"1167",NA,0,2.6170003411209,77.25,NA,12.28,0.87,NA,NA,3.8,3.66,0.07,7.27,37.82,19.25
"1168",NA,0,2.57403126772772,76.71,NA,12.28,0.91,NA,NA,3.94,3.47,0.01,6.8,37.26,19.12
"1169",NA,0,2.40993312333129,72.59,NA,11.48,0.75,NA,NA,3.59,3.04,0.02,6.92,37.09,18.67
"1170",NA,0,2.46389298898591,73.41,NA,11.66,0.91,NA,NA,3.86,3.11,0.02,7,37.6,18.86
"1171",NA,0,2.42160392686983,72.6,NA,11.91,1.01,NA,NA,3.66,3.02,0,6.23,31.2,15.98
"1172",NA,0,2.36921585741014,73.22,NA,11.62,0.83,NA,NA,3.73,3.06,0,6.42,35.38,17.71
"1173",-7.43219644307376,1,2.17318626841227,77.63,0.13,12.66,0.89,0.13,0.88,3.94,3.45,NA,7.1,46,23
"1174",-7.10717831239822,1,1.79934054945358,76.82,0.18,12.72,1.13,0.09,1.06,4.12,3.68,NA,7.7,44,21
"1175",-7.30237710372873,1,2.04921802267018,77.44,0.08,12.6,0.91,0.08,0.74,3.82,4.06,NA,7.6,50,25
"1176",-7.35829267174911,1,2.06818586174616,77.83,0.1,12.42,0.88,0.1,0.78,3.9,3.76,NA,8,52,25
"1177",-7.38991542154509,1,2.04532297878666,77.99,0.08,12.37,0.75,0.03,0.53,3.78,4.2,NA,8.4,57,26
"1178",-7.32462452937826,1,2.04921802267018,77.67,0.1,12.48,0.8,0.08,0.62,3.78,4.21,NA,8.3,57,26
"1179",-7.45164983492267,1,2.04532297878666,77.91,0.09,12.46,0.87,0.07,0.66,3.66,4.01,NA,7.6,53,25
"1180",-7.32805487647661,1,2.13672056715641,77.57,0.09,12.51,0.87,0.06,0.65,3.73,4.22,NA,8.4,53,27
"1181",-7.40417153147417,1,2.10380372095596,77.91,0.11,12.3,0.95,0.08,0.71,3.45,4.25,NA,6.8,51,24
"1182",-7.28761358967425,1,2.19589965240923,77,0.1,12.97,0.83,0.08,0.62,3.85,4.28,NA,7.6,52,25
"1183",-7.44617400623706,1,1.65321251377534,77.6,0.09,12.78,0.79,0.03,0.49,3.75,4.21,NA,8.2,41,18
"1184",-7.16735253833907,1,2.16136800223497,76.53,0.15,13.08,0.92,0.12,0.85,3.88,4.21,NA,7.6,49,24
"1185",-7.29930701551101,1,2.22530928172586,77.29,0.07,12.82,0.76,0.02,0.52,3.93,4.31,NA,7.7,41,18
"1186",-7.14548526275757,1,2.19312459835446,76.97,0.08,12.79,0.87,0.08,0.64,4.01,4.33,NA,7.5,51,25
"1187",-6.99069441198251,1,2.2405492482826,76.33,0.12,12.97,0.94,0.09,0.8,4.08,4.4,NA,7.4,49,24
"1188",-7.22787678539379,1,2.16136800223497,76.71,0.13,13.04,0.95,0.08,0.86,3.79,4.19,NA,7.5,49,24
"1189",-7.36311156653125,1,2.15228834438306,77.4,0.09,12.8,0.81,0.07,0.64,3.74,4.22,NA,7.5,50,24
"1190",-7.19249482434426,1,2.19312459835446,76.97,0.09,12.89,0.84,0.03,0.62,4.12,4.17,NA,7.5,53,26
"1191",-7.31746204350585,1,2.15836249209525,77.19,0.09,12.85,0.85,0.09,0.66,3.76,4.25,NA,7.9,53,26
"1192",-7.29222330143824,1,2.07918124604762,76.7,0.11,13.24,0.88,0.02,0.73,3.86,4.21,NA,7.8,53,26
"1193",-7.15525444560443,1,2.17318626841227,77.01,0.07,12.79,0.81,0.04,0.62,4.06,4.32,NA,7.9,55,26
"1194",-7.28110685523193,1,2.09691001300806,77.17,0.11,12.82,0.81,0.08,0.67,3.82,4.26,NA,7.4,53,25
"1195",-7.2031198647346,1,2.13353890837022,76.66,0.16,12.99,0.93,0.16,0.96,3.78,4.09,NA,8,50,24
"1196",-7.23256733029158,1,2.12710479836481,76.85,0.13,12.96,0.9,0.09,0.8,3.77,4.27,NA,7.6,51,25
"1197",-7.41273767584237,1,2.15228834438306,77.89,0.12,12.4,0.88,0.12,0.78,3.65,3.93,NA,8.1,52,25
"1198",-7.43994340434122,1,2.15533603746506,77.77,0.13,12.59,0.83,0.12,0.75,3.83,3.73,NA,7.7,52,24
"1199",-7.36541857947163,1,1.79934054945358,77.96,0.12,12.39,0.84,0.09,0.58,4.28,3.49,NA,7.7,54,26
"1200",-7.50357605107664,1,2.10720996964787,77.65,0.13,12.69,0.95,0.12,0.82,3.62,3.74,NA,7.4,50,23
"1201",-7.3799712837266,1,2.02118929906994,77.5,0.12,12.68,0.92,0.12,0.84,3.82,3.76,NA,7.2,49,24
"1202",-7.21935567000123,1,2.05690485133647,77.46,0.07,12.35,1.09,0.05,0.63,3.97,4.06,NA,9.7,63,29
"1203",-7.5163496940892,1,2.16136800223497,77.9,0.06,12.61,0.8,0.08,0.76,3.44,4.1,NA,6.7,50,26
"1204",-7.37329576000525,1,2.22530928172586,77.33,0.1,12.75,0.92,0.07,0.7,3.65,4.18,NA,7.8,53,27
"1205",-7.46132719403193,1,2.12710479836481,77.2,0.1,12.98,0.9,0.08,0.64,3.42,4.38,NA,8.2,56,28
"1206",-7.3576822421492,1,2.07188200730613,77.83,0.09,12.31,1.05,0.05,0.55,3.95,3.87,NA,9.4,63,29
"1207",-7.27911231814199,1,2.06069784035361,77.66,0.1,12.3,1.08,0.07,0.58,4.07,3.83,NA,9.6,64,29
"1208",-7.39970097768489,1,2.26951294421792,77.64,0.06,12.67,0.83,0.05,0.62,3.69,4.21,NA,8,52,27
"1209",-7.34146456880738,1,2.17318626841227,77.55,0.1,12.51,0.86,0.07,0.63,3.63,4.33,NA,8.5,54,27
"1210",-7.48854288319902,1,2.10037054511756,77.64,0.1,12.73,0.86,0.06,0.7,3.56,4.07,NA,8,54,27
"1211",-7.35856922709319,1,2.01703333929878,77.48,0.1,12.69,0.89,0.05,0.77,3.7,4.1,NA,7.6,50,25
"1212",-7.42222243406101,1,2.05307844348342,77.46,0.11,12.71,0.86,0.09,0.71,3.51,4.24,NA,8.6,52,27
"1213",-7.33731301631728,1,2.09691001300806,77.65,0.09,12.52,0.79,0.02,0.51,3.74,4.4,NA,8.5,58,26
"1214",-7.18643724941649,1,2.10380372095596,77.23,0.07,12.63,0.85,0.07,0.71,3.98,4.19,NA,8.1,53,27
"1215",-7.48010351043746,1,2.15533603746506,77.93,0.16,12.5,0.88,0.12,1.02,3.92,3.2,NA,7.1,43,21
